,index,variable,depth,intensity_bin,mdr,dr,damage_bin_ID,damage_bin_id
2281,2685,depth_meters_2022,0.172402491960028,5,0.42,0.44201786859194625,6,6
2282,24971,depth_meters_2022,0.5163762458037086,15,0.75,0.7901775454852733,9,9
2283,28686,depth_meters_2022,0.23836392955843955,7,0.55,0.6419864951235257,8,8
2284,23049,depth_meters_2022,0.5084870155231132,15,0.75,0.8869302095257972,10,10
2285,29829,depth_meters_2022,0.208622776780634,7,0.55,0.6420460324899178,8,8
2286,2990,depth_meters_2022,0.6824774876986124,20,0.83,0.6931506188017202,8,8
2287,24714,depth_meters_2022,0.503719419240682,15,0.75,0.7970544750345301,9,9
2288,16381,depth_meters_2022,0.6505805351255848,19,0.82,0.9634915726054667,11,11
2289,23040,depth_meters_2022,0.4166527262545916,13,0.7,0.7074428854590743,9,9
2290,29709,depth_meters_2022,0.7318625602491868,22,0.845,0.9377419437065049,11,11
2291,21334,depth_meters_2022,0.8566827978840003,25,0.85,0.9772872644570206,11,11
2292,19718,depth_meters_2022,0.45158001337011877,14,0.725,0.6022672487849621,8,8
2293,18923,depth_meters_2022,0.7205485661583015,21,0.84,0.9721831623963639,11,11
2294,13956,depth_meters_2022,0.6182627666114249,18,0.81,0.9458952879697998,11,11
2295,26844,depth_meters_2022,0.030095843677732215,1,0.15,0.06202685340628106,2,2
2296,3067,depth_meters_2022,0.6682026527680006,20,0.83,0.70139985181697,9,9
2297,6331,depth_meters_2022,0.5673585238406742,17,0.79,0.8227212980436016,10,10
2298,15990,depth_meters_2022,0.8410366849157263,25,0.85,0.8705834737295614,10,10
2299,10262,depth_meters_2022,0.7586020050310156,22,0.845,0.842749031271919,10,10
2300,19246,depth_meters_2022,0.3475114609724299,11,0.65,0.7945297578546655,9,9
2301,24060,depth_meters_2022,0.9141248816780021,27,0.85,0.9657026516976401,11,11
2302,30872,depth_meters_2022,0.5035468106196352,15,0.75,0.7344352914956805,9,9
2303,4251,depth_meters_2022,0.8773887518980148,26,0.85,0.9319142242376477,11,11
2304,953,depth_meters_2022,0.582065951020342,17,0.79,0.8910194344086119,10,10
2305,17861,depth_meters_2022,0.1469887795190532,5,0.42,0.38048502430104986,5,5
2306,18374,depth_meters_2022,0.6519539529872664,19,0.82,0.7926297016134635,9,9
2307,29605,depth_meters_2022,0.023210473452619063,1,0.15,0.11428454883499042,3,3
2308,7687,depth_meters_2022,0.9504850185251622,28,0.85,0.8927235426683751,10,10
2309,22352,depth_meters_2022,0.19558497027710542,6,0.49,0.45077048908084605,6,6
2310,2487,depth_meters_2022,0.1731997188125871,6,0.49,0.6008022849287443,8,8
2311,4315,depth_meters_2022,0.24091829699498135,7,0.55,0.6413037443203982,8,8
2312,6958,depth_meters_2022,0.48438462121935977,15,0.75,0.8881368958351389,10,10
2313,5549,depth_meters_2022,0.22343710798183658,7,0.55,0.6978426663525177,8,8
2314,24623,depth_meters_2022,0.017820418438417085,1,0.15,0.02116714970443795,2,2
2315,16362,depth_meters_2022,0.5602746601734373,17,0.79,0.9324792630611264,11,11
2316,24347,depth_meters_2022,0.07506611189765278,3,0.3,0.4236177957103206,6,6
2317,5315,depth_meters_2022,0.7025604296712414,21,0.84,0.8627655227043953,10,10
2318,22849,depth_meters_2022,0.5905983495495842,18,0.81,0.7328663857287698,9,9
2319,21081,depth_meters_2022,0.004991340532129684,1,0.15,0.13126012851717764,3,3
2320,4826,depth_meters_2022,0.24654068446480482,8,0.58,0.7269965897038841,9,9
2321,18591,depth_meters_2022,0.12870189554457911,4,0.36,0.230047155906761,4,4
2322,20546,depth_meters_2022,0.14146467267664187,5,0.42,0.42560537421887745,6,6
2323,31396,depth_meters_2022,0.15721699692490154,5,0.42,0.3363264441362216,5,5
2324,10429,depth_meters_2022,0.10247634129721828,3,0.3,0.3374410886969149,5,5
2325,175,depth_meters_2022,0.6003127721451665,18,0.81,0.8389252580295107,10,10
2326,28707,depth_meters_2022,0.32478097953383034,10,0.625,0.6441991210185984,8,8
2327,25355,depth_meters_2022,0.08400769681056452,3,0.3,0.3629386358781317,5,5
2328,20748,depth_meters_2022,0.12108963713041931,4,0.36,0.23861213719927032,4,4
2329,7198,depth_meters_2022,0.788626971347076,23,0.85,0.7391888621739955,9,9
2330,16383,depth_meters_2022,0.2770661418616973,9,0.6,0.7174534731553368,9,9
2331,8712,depth_meters_2022,0.2749703382272368,8,0.58,0.5690020621074464,7,7
2332,19023,depth_meters_2022,0.03346500794847096,1,0.15,0.14130636551432374,3,3
2333,21176,depth_meters_2022,0.5591059631107743,17,0.79,0.6436399894883719,8,8
2334,6993,depth_meters_2022,0.5605590164984453,17,0.79,0.8250640631939271,10,10
2335,18389,depth_meters_2022,0.6332492747952123,19,0.82,0.9098086989097834,11,11
2336,654,depth_meters_2022,0.9651206389557223,28,0.85,0.977762307197601,11,11
2337,19972,depth_meters_2022,0.8680572195873489,26,0.85,0.9356777420608551,11,11
2338,23024,depth_meters_2022,0.9157651586756512,27,0.85,0.9562737483979458,11,11
2339,26084,depth_meters_2022,0.7005602175830962,21,0.84,0.8356089115938906,10,10
2340,14548,depth_meters_2022,0.3756506237507825,11,0.65,0.5553507587313958,7,7
2341,11384,depth_meters_2022,0.4395187610636262,13,0.7,0.6360901715953833,8,8
2342,5499,depth_meters_2022,0.3865799302588445,12,0.675,0.7742756326510204,9,9
2343,2045,depth_meters_2022,0.9921385523139029,29,0.85,0.9951494023131526,11,11
2344,21739,depth_meters_2022,0.2831725927001302,9,0.6,0.6372364994624258,8,8
2345,23705,depth_meters_2022,0.1877149552093691,6,0.49,0.5954944551407677,7,7
2346,27071,depth_meters_2022,0.283978640097592,9,0.6,0.5515301197853716,7,7
2347,31084,depth_meters_2022,0.23899419585476067,7,0.55,0.540227238669597,7,7
2348,9592,depth_meters_2022,0.753560559997432,22,0.845,0.9186144849692425,11,11
2349,23082,depth_meters_2022,0.8642915259519037,26,0.85,0.9969314636362713,11,11
2350,8033,depth_meters_2022,0.5312329047183398,16,0.775,0.6669309906466682,8,8
2351,27010,depth_meters_2022,0.9392556583682294,28,0.85,0.9709170628793334,11,11
2352,31440,depth_meters_2022,0.7634481395192462,23,0.85,0.9532777181595203,11,11
2353,25759,depth_meters_2022,0.30844850748372044,9,0.6,0.6131404135598393,8,8
2354,3402,depth_meters_2022,0.37182853857531806,11,0.65,0.7429845764509012,9,9
2355,6848,depth_meters_2022,0.9216106311433815,27,0.85,0.8447505104565848,10,10
2356,18660,depth_meters_2022,0.27430318814035193,8,0.58,0.6132310337974044,8,8
2357,17377,depth_meters_2022,0.9404444488526641,28,0.85,0.9503561285751527,11,11
2358,9195,depth_meters_2022,0.09280949735207067,3,0.3,0.3206707786260735,5,5
2359,4959,depth_meters_2022,0.11899686957278555,4,0.36,0.47423248011672936,6,6
2360,27057,depth_meters_2022,0.5871426409080494,18,0.81,0.938636952018222,11,11
2361,11468,depth_meters_2022,0.2953431578338124,9,0.6,0.5130893077506357,7,7
2362,11568,depth_meters_2022,0.34734640353205426,11,0.65,0.7673566590311026,9,9
2363,15113,depth_meters_2022,0.6696862617013417,20,0.83,0.8745420878775728,10,10
2364,18276,depth_meters_2022,0.37300456613625554,11,0.65,0.798700103647709,9,9
2365,22414,depth_meters_2022,0.32876776499575866,10,0.625,0.49820492890498613,6,6
2366,14329,depth_meters_2022,0.7472423408240898,22,0.845,0.8510679770384321,10,10
2367,19153,depth_meters_2022,0.37514706693333144,11,0.65,0.6632271092766104,8,8
2368,31159,depth_meters_2022,0.6418079404701268,19,0.82,0.8846564545528384,10,10
2369,7821,depth_meters_2022,0.4039604155211408,12,0.675,0.8158776189810992,10,10
2370,8209,depth_meters_2022,0.3786165862252695,11,0.65,0.610385113992228,8,8
2371,6609,depth_meters_2022,0.17314409783575901,6,0.49,0.6134542247434993,8,8
2372,10111,depth_meters_2022,0.3288354942206926,10,0.625,0.7715378229471245,9,9
2373,17994,depth_meters_2022,0.27845486179715595,9,0.6,0.6396231835156031,8,8
2374,12528,depth_meters_2022,0.3604510068967738,11,0.65,0.7576668407699513,9,9
2375,1978,depth_meters_2022,0.4570416823564565,14,0.725,0.6972058975972338,8,8
2376,20744,depth_meters_2022,0.5469270611876619,16,0.775,0.7543318594937322,9,9
2377,6531,depth_meters_2022,0.897545457345447,27,0.85,0.7997641974854928,9,9
2378,6639,depth_meters_2022,0.13518035753897772,4,0.36,0.31973336857875945,5,5
2379,2085,depth_meters_2022,0.9082295881407898,27,0.85,0.8663776944309526,10,10
2380,27646,depth_meters_2022,0.13870361035848422,5,0.42,0.5448973252791942,7,7
2381,15266,depth_meters_2022,0.9837607247654574,29,0.85,0.9205968801192126,11,11
2382,159,depth_meters_2022,0.7395658122536691,22,0.845,0.9346023796225936,11,11
2383,15153,depth_meters_2022,0.38792332031648113,12,0.675,0.788021477430657,9,9
2384,24162,depth_meters_2022,0.08932769446479139,3,0.3,0.3679098217887493,5,5
2385,8547,depth_meters_2022,0.6253341133346698,19,0.82,0.9348842070764112,11,11
2386,3260,depth_meters_2022,0.8431464663466456,25,0.85,0.9665808637317129,11,11
2387,14083,depth_meters_2022,0.6251944639861413,19,0.82,0.8618281053424142,10,10
2388,7364,depth_meters_2022,0.1620832918577565,5,0.42,0.507234992300362,7,7
2389,9532,depth_meters_2022,0.03183175124683646,1,0.15,0.1848016991096474,3,3
2390,1533,depth_meters_2022,0.3613164571500155,11,0.65,0.67621518003978,8,8
2391,1842,depth_meters_2022,0.5814934343316814,17,0.79,0.9237296996620106,11,11
2392,8472,depth_meters_2022,0.31761162578952196,10,0.625,0.7663484624872499,9,9
2393,1891,depth_meters_2022,0.4319574110876272,13,0.7,0.7134339877129547,9,9
2394,12824,depth_meters_2022,0.517213869986031,15,0.75,0.7431930777151093,9,9
2395,6611,depth_meters_2022,0.9472518342083991,28,0.85,0.9832640736032797,11,11
2396,29976,depth_meters_2022,0.10986830223409982,4,0.36,0.24473835308194453,4,4
2397,4269,depth_meters_2022,0.058666446788401605,2,0.225,0.09203540937299948,2,2
2398,23247,depth_meters_2022,0.19280160732434692,6,0.49,0.4900668456675707,6,6
2399,21675,depth_meters_2022,0.5760677363126164,17,0.79,0.8718387575645673,10,10
2400,5160,depth_meters_2022,0.7006724682134561,21,0.84,0.9105848458822621,11,11
2401,7995,depth_meters_2022,0.27059183998663483,8,0.58,0.6409065850276521,8,8
2402,10122,depth_meters_2022,0.9245975468723909,27,0.85,0.9448501946004065,11,11
2403,25934,depth_meters_2022,0.4490358138764302,14,0.725,0.6247216958676215,8,8
2404,28872,depth_meters_2022,0.5804414178046483,17,0.79,0.8491264724486569,10,10
2405,13087,depth_meters_2022,0.9284880126913698,27,0.85,0.8540117589405112,10,10
2406,6655,depth_meters_2022,0.6779932771484856,20,0.83,0.978987541208519,11,11
2407,14916,depth_meters_2022,0.7783843202314156,23,0.85,0.9684844253419139,11,11
2408,27140,depth_meters_2022,0.9857555982840462,29,0.85,0.9964364220258449,11,11
2409,14334,depth_meters_2022,0.3693389874491091,11,0.65,0.7995630712806409,9,9
2410,22857,depth_meters_2022,0.6335763921109452,19,0.82,0.8710710327638542,10,10
2411,16848,depth_meters_2022,0.7134190881614285,21,0.84,0.9785738813548378,11,11
2412,18948,depth_meters_2022,0.29973269492932686,9,0.6,0.58491065044958,7,7
2413,14556,depth_meters_2022,0.12552146144484932,4,0.36,0.27677711838395613,4,4
2414,11729,depth_meters_2022,0.7242693753129696,22,0.845,0.9022636314245281,11,11
2415,22634,depth_meters_2022,0.856451095835969,25,0.85,0.9441322811783713,11,11
2416,19402,depth_meters_2022,0.7832796535113083,23,0.85,0.9882502714290917,11,11
2417,20364,depth_meters_2022,0.2882737354585696,9,0.6,0.6166375325895093,8,8
2418,11799,depth_meters_2022,0.36094602890987426,11,0.65,0.6987758860560066,8,8
2419,5678,depth_meters_2022,0.538178533524214,16,0.775,0.8669382251466814,10,10
2420,2729,depth_meters_2022,0.4935786648985042,15,0.75,0.7395657629530662,9,9
2421,19030,depth_meters_2022,0.8016074178841935,24,0.85,0.9382754406784348,11,11
2422,5506,depth_meters_2022,0.8581715103336418,25,0.85,0.8634141783415846,10,10
2423,18588,depth_meters_2022,0.5304277552604473,16,0.775,0.81976599686198,10,10
2424,6722,depth_meters_2022,0.7727309556044997,23,0.85,0.9511047675739239,11,11
2425,30117,depth_meters_2022,0.03598479673621491,2,0.225,0.08113707495763234,2,2
2426,13296,depth_meters_2022,0.6159513976061312,18,0.81,0.959050195051241,11,11
2427,28078,depth_meters_2022,0.5666889071546011,17,0.79,0.7694711697245026,9,9
2428,13014,depth_meters_2022,0.7385251962296376,22,0.845,0.9703698991638676,11,11
2429,10348,depth_meters_2022,0.7871990961895996,23,0.85,0.9297698429298762,11,11
2430,7202,depth_meters_2022,0.06274983314348681,2,0.225,0.3028944488722891,5,5
2431,16599,depth_meters_2022,0.9356472766048493,28,0.85,0.7877597181541739,9,9
2432,3839,depth_meters_2022,0.34603501158208816,11,0.65,0.746641728891789,9,9
2433,3355,depth_meters_2022,0.5349795841446142,16,0.775,0.9104789299486785,11,11
2434,1303,depth_meters_2022,0.7227460725512679,21,0.84,0.8918007670887573,10,10
2435,8581,depth_meters_2022,0.6898025329169517,21,0.84,0.9815588294188119,11,11
2436,11979,depth_meters_2022,0.5563723792315567,17,0.79,0.9194474646215851,11,11
2437,7837,depth_meters_2022,0.6457801893103268,19,0.82,0.8340946050926896,10,10
2438,13664,depth_meters_2022,0.39242864318480675,12,0.675,0.8118582658214347,10,10
2439,3312,depth_meters_2022,0.059208415046992036,2,0.225,0.34921533765485263,5,5
2440,26565,depth_meters_2022,0.1880002913473796,6,0.49,0.6059638537130483,8,8
2441,10485,depth_meters_2022,0.8410674114862808,25,0.85,0.7407679384097289,9,9
2442,8684,depth_meters_2022,0.9072943702351463,27,0.85,0.9677416603955877,11,11
2443,29612,depth_meters_2022,0.9106456067632868,27,0.85,0.8826594174924204,10,10
2444,25307,depth_meters_2022,0.9058880795800268,27,0.85,0.8030285424990418,10,10
2445,12492,depth_meters_2022,0.4529068843288796,14,0.725,0.8731813509144718,10,10
2446,11728,depth_meters_2022,0.3824901897295516,12,0.675,0.8126337681277591,10,10
2447,5604,depth_meters_2022,0.062077316777317204,2,0.225,0.240140607069971,4,4
2448,9902,depth_meters_2022,0.373425476090709,11,0.65,0.5733789114652997,7,7
2449,15999,depth_meters_2022,0.8079416899869277,24,0.85,0.7484219832317458,9,9
2450,6818,depth_meters_2022,0.39882118445739045,12,0.675,0.7847891006880517,9,9
2451,12992,depth_meters_2022,0.9588909669266792,28,0.85,0.9990003232592369,11,11
2452,29431,depth_meters_2022,0.7132675697724848,21,0.84,0.9186016868487357,11,11
2453,12617,depth_meters_2022,0.11484142790629126,4,0.36,0.45952713863832767,6,6
2454,14196,depth_meters_2022,0.9139611402668523,27,0.85,0.9797491359939616,11,11
2455,30324,depth_meters_2022,0.28813466145935995,9,0.6,0.7381146983991735,9,9
2456,20405,depth_meters_2022,0.07566717269197165,3,0.3,0.175477380315881,3,3
2457,10743,depth_meters_2022,0.131947659948479,4,0.36,0.44955760719104126,6,6
2458,19549,depth_meters_2022,0.2679983294516104,8,0.58,0.6852693225551487,8,8
2459,27054,depth_meters_2022,0.6182129988576174,18,0.81,0.728234241841972,9,9
2460,20078,depth_meters_2022,0.560121087506547,17,0.79,0.8480998447375125,10,10
2461,5977,depth_meters_2022,0.9879121968100334,29,0.85,0.9118350952265344,11,11
2462,4330,depth_meters_2022,0.6780413901651261,20,0.83,0.8757294709118176,10,10
2463,9586,depth_meters_2022,0.7535114863229578,22,0.845,0.89160520869558,10,10
2464,23386,depth_meters_2022,0.6386229209579982,19,0.82,0.9126414950512133,11,11
2465,7916,depth_meters_2022,0.5885336575905872,18,0.81,0.8964734279374513,10,10
2466,7703,depth_meters_2022,0.6081188439428167,18,0.81,0.8264995033606717,10,10
2467,6955,depth_meters_2022,0.021817368815029714,1,0.15,0.05717654340226913,2,2
2468,29532,depth_meters_2022,0.7587223992101587,23,0.85,0.9953471122731715,11,11
2469,16813,depth_meters_2022,0.13166416491683575,4,0.36,0.5034193082861509,7,7
2470,14097,depth_meters_2022,0.47850530216394327,14,0.725,0.805447291255121,10,10
2471,11310,depth_meters_2022,0.644593523222134,19,0.82,0.8655358262476082,10,10
2472,5711,depth_meters_2022,0.4862108704937651,15,0.75,0.876652404283919,10,10
2473,12399,depth_meters_2022,0.7637423542146251,23,0.85,0.8615157642420946,10,10
2474,11328,depth_meters_2022,0.33316658443446945,10,0.625,0.5874886643007535,7,7
2475,29493,depth_meters_2022,0.0057994430390790885,1,0.15,0.2163685909130142,4,4
2476,9645,depth_meters_2022,0.11515879146068653,4,0.36,0.41039582103155964,6,6
2477,4864,depth_meters_2022,0.2752697230333374,8,0.58,0.563156103889485,7,7
2478,22276,depth_meters_2022,0.6899416713421846,21,0.84,0.9840883399506066,11,11
2479,16086,depth_meters_2022,0.4165837696074629,13,0.7,0.6999960694589442,8,8
2480,30410,depth_meters_2022,0.44556106088425884,13,0.7,0.5878667170501884,7,7
2481,5109,depth_meters_2022,0.8310427479229795,25,0.85,0.7653193848787508,9,9
2482,20318,depth_meters_2022,0.08698375705591221,3,0.3,0.36750706805764133,5,5
2483,25241,depth_meters_2022,0.9400823779224178,28,0.85,0.9934456009021023,11,11
2484,1292,depth_meters_2022,0.25011511019018295,8,0.58,0.7093055183448038,9,9
2485,17190,depth_meters_2022,0.9762175554186464,29,0.85,0.8898203046076899,10,10
2486,31771,depth_meters_2022,0.05343343199948103,2,0.225,0.359764649115469,5,5
2487,16900,depth_meters_2022,0.13195079217637484,4,0.36,0.4836637201404318,6,6
2488,6377,depth_meters_2022,0.3336120577706233,10,0.625,0.5027518490215017,7,7
2489,12585,depth_meters_2022,0.47038348599784785,14,0.725,0.8509720397153064,10,10
2490,1366,depth_meters_2022,0.19898275397725962,6,0.49,0.6320042625734731,8,8
2491,2156,depth_meters_2022,0.07065922178713946,3,0.3,0.4308713300163174,6,6
2492,11714,depth_meters_2022,0.8931866341266935,26,0.85,0.9624382800105967,11,11
2493,18026,depth_meters_2022,0.5085517641099218,15,0.75,0.8423499161131212,10,10
2494,24392,depth_meters_2022,0.6421753061905466,19,0.82,0.6887725204162746,8,8
2495,26491,depth_meters_2022,0.9804175296923886,29,0.85,0.9634868255379526,11,11
2496,31040,depth_meters_2022,0.8523658207797852,25,0.85,0.982752041833136,11,11
2497,12335,depth_meters_2022,0.5085702628237118,15,0.75,0.8394226375812047,10,10
2498,26273,depth_meters_2022,0.4282870040611483,13,0.7,0.7005265170449808,9,9
2499,527,depth_meters_2022,0.1514740913746222,5,0.42,0.3149733341422776,5,5
2500,6394,depth_meters_2022,0.2448787907676887,8,0.58,0.6881389901550746,8,8
2501,10760,depth_meters_2022,0.228476966834691,7,0.55,0.6435780927228802,8,8
2502,2684,depth_meters_2022,0.5206815261671577,16,0.775,0.909808032447725,11,11
2503,20169,depth_meters_2022,0.7502412826037567,22,0.845,0.8489838982536219,10,10
2504,266,depth_meters_2022,0.7784751752793079,23,0.85,0.8778091887161298,10,10
2505,5599,depth_meters_2022,0.3135166228859755,10,0.625,0.7607847773662455,9,9
2506,27033,depth_meters_2022,0.07956040590222546,3,0.3,0.2541522020129736,4,4
2507,15746,depth_meters_2022,0.8989789167168131,27,0.85,0.921788007839212,11,11
2508,2460,depth_meters_2022,0.3201242041761091,10,0.625,0.6366327402806801,8,8
2509,25009,depth_meters_2022,0.30486069585704,9,0.6,0.697749657759245,8,8
2510,11495,depth_meters_2022,0.20278986979895386,6,0.49,0.6396624733354256,8,8
2511,88,depth_meters_2022,0.11454445053677953,4,0.36,0.4625285976295504,6,6
2512,28101,depth_meters_2022,0.7272525743818399,22,0.845,0.8041080015613663,10,10
2513,21217,depth_meters_2022,0.7333929313380465,22,0.845,0.9909194616571587,11,11
2514,17902,depth_meters_2022,0.004750912412836983,1,0.15,0.06155080226060711,2,2
2515,3423,depth_meters_2022,0.8122752540186283,24,0.85,0.7456054660234317,9,9
2516,28370,depth_meters_2022,0.007482226096661937,1,0.15,0.22124385586232143,4,4
2517,21726,depth_meters_2022,0.9822461595100496,29,0.85,0.9635817179859986,11,11
2518,4084,depth_meters_2022,0.712963640238526,21,0.84,0.9306038979932195,11,11
2519,16244,depth_meters_2022,0.7227747203913748,21,0.84,0.9495346517946528,11,11
2520,26722,depth_meters_2022,0.6969544860170425,21,0.84,0.9697646625639887,11,11
2521,14337,depth_meters_2022,0.5743232068205579,17,0.79,0.7280815392340645,9,9
2522,17900,depth_meters_2022,0.4909893324952874,15,0.75,0.8020766520221613,10,10
2523,14487,depth_meters_2022,0.9320403642051122,28,0.85,0.9767813030366785,11,11
2524,11123,depth_meters_2022,0.07277729007390743,3,0.3,0.41157860200180585,6,6
2525,18931,depth_meters_2022,0.7538384656908665,22,0.845,0.905584444350433,11,11
2526,10911,depth_meters_2022,0.4090248923975469,12,0.675,0.7398447200689325,9,9
2527,11359,depth_meters_2022,0.7916311544292552,23,0.85,0.9523333899486678,11,11
2528,7435,depth_meters_2022,0.47019819481289793,14,0.725,0.6233174936449603,8,8
2529,12180,depth_meters_2022,0.037369841567985174,2,0.225,0.19589947974901623,3,3
2530,5513,depth_meters_2022,0.9983317308358803,29,0.85,0.9295801906968443,11,11
2531,7915,depth_meters_2022,0.8563354223376904,25,0.85,0.9210130723690416,11,11
2532,29020,depth_meters_2022,0.31379141646384545,10,0.625,0.7383689903335587,9,9
2533,10815,depth_meters_2022,0.040524963874792874,2,0.225,0.31662860797322023,5,5
2534,30969,depth_meters_2022,0.05174663826307768,2,0.225,0.2612484522855114,4,4
2535,18509,depth_meters_2022,0.6388383021946857,19,0.82,0.8510109577997792,10,10
2536,18408,depth_meters_2022,0.8793957269721113,26,0.85,0.9548832631405823,11,11
2537,1141,depth_meters_2022,0.6106675532840571,18,0.81,0.7754930414547688,9,9
2538,3399,depth_meters_2022,0.20517949494472598,6,0.49,0.3791140145364257,5,5
2539,18965,depth_meters_2022,0.3586685706080103,11,0.65,0.6554407785335478,8,8
2540,8093,depth_meters_2022,0.5397518721077857,16,0.775,0.8363288783522284,10,10
2541,9584,depth_meters_2022,0.05804512075744406,2,0.225,0.27161748236318917,4,4
2542,26413,depth_meters_2022,0.9225049442889249,27,0.85,0.9288702226678419,11,11
2543,6038,depth_meters_2022,0.41145785398789725,12,0.675,0.7000736752376788,9,9
2544,29622,depth_meters_2022,0.6203688339796383,18,0.81,0.7603415877083647,9,9
2545,18978,depth_meters_2022,0.07701481091272278,3,0.3,0.3794936763277895,5,5
2546,28485,depth_meters_2022,0.6125279395785256,18,0.81,0.9023691305123286,11,11
2547,27720,depth_meters_2022,0.633989060172206,19,0.82,0.7606249862949906,9,9
2548,12358,depth_meters_2022,0.47959326623628884,14,0.725,0.8062161375380298,10,10
2549,10647,depth_meters_2022,0.43559292487485735,13,0.7,0.7073754625841392,9,9
2550,11454,depth_meters_2022,0.20442749177743247,6,0.49,0.3547442034776137,5,5
2551,7333,depth_meters_2022,0.14363107062948666,5,0.42,0.4653820394556327,6,6
2552,8958,depth_meters_2022,0.6314209795793574,19,0.82,0.9216084125352446,11,11
2553,15461,depth_meters_2022,0.39177716414670616,12,0.675,0.7833118978535493,9,9
2554,19638,depth_meters_2022,0.16459663086124576,5,0.42,0.5632470554145836,7,7
2555,15102,depth_meters_2022,0.2312545229586248,7,0.55,0.40408057098180017,6,6
2556,5802,depth_meters_2022,0.7302741854284546,22,0.845,0.9388935021894312,11,11
2557,15973,depth_meters_2022,0.5868181428452593,18,0.81,0.6620237314344097,8,8
2558,1766,depth_meters_2022,0.48930742707630936,15,0.75,0.8661244232554643,10,10
2559,8032,depth_meters_2022,0.07753446517247886,3,0.3,0.25247680388006233,4,4
2560,30475,depth_meters_2022,0.9971892292223355,29,0.85,0.9728049398160438,11,11
2561,15543,depth_meters_2022,0.9749299397203177,29,0.85,0.7150844547861523,9,9
2562,7285,depth_meters_2022,0.9278282924716008,27,0.85,0.9225088942726486,11,11
2563,31365,depth_meters_2022,0.6165458218574469,18,0.81,0.8124992728636617,10,10
2564,26344,depth_meters_2022,0.7420748205071507,22,0.845,0.9823613060619755,11,11
2565,15752,depth_meters_2022,0.5251037995353904,16,0.775,0.8610030965190678,10,10
2566,12143,depth_meters_2022,0.9344204271096254,28,0.85,0.846708105872793,10,10
2567,31557,depth_meters_2022,0.025162518595277295,1,0.15,0.27784037895905594,4,4
2568,16146,depth_meters_2022,0.48679947905545196,15,0.75,0.8624067762151592,10,10
2569,24597,depth_meters_2022,0.35196577895708814,11,0.65,0.5495432609780786,7,7
2570,6144,depth_meters_2022,0.6651308433003124,20,0.83,0.8227239624362188,10,10
2571,18892,depth_meters_2022,0.37023446215026024,11,0.65,0.7585507447759504,9,9
2572,16385,depth_meters_2022,0.6435790408397538,19,0.82,0.7812099389896732,9,9
2573,21296,depth_meters_2022,0.5411819784747081,16,0.775,0.8878108812822919,10,10
2574,25797,depth_meters_2022,0.7511527366161013,22,0.845,0.8182918838322686,10,10
2575,13926,depth_meters_2022,0.46437913947109843,14,0.725,0.6834685751658649,8,8
2576,11822,depth_meters_2022,0.7251736421754981,22,0.845,0.9582763698510114,11,11
2577,10586,depth_meters_2022,0.9100883780091015,27,0.85,0.9570930479078442,11,11
2578,25670,depth_meters_2022,0.6336922570460636,19,0.82,0.8015738487477938,10,10
2579,31348,depth_meters_2022,0.10387171491623115,4,0.36,0.3994622255681461,5,5
2580,3019,depth_meters_2022,0.1430113149961998,5,0.42,0.5480796571655261,7,7
2581,14674,depth_meters_2022,0.5997239477394974,18,0.81,0.7583918176350369,9,9
2582,10829,depth_meters_2022,0.9002532503795607,27,0.85,0.9594555802259405,11,11
2583,4300,depth_meters_2022,0.37945015726091325,12,0.675,0.7325600024080803,9,9
2584,24803,depth_meters_2022,0.5647876086787752,17,0.79,0.8003992197224509,10,10
2585,9288,depth_meters_2022,0.31015191594275116,9,0.6,0.6795602570797017,8,8
2586,23864,depth_meters_2022,0.5048229674650209,15,0.75,0.8712379771896809,10,10
2587,11169,depth_meters_2022,0.8937849661040184,26,0.85,0.9357311195234074,11,11
2588,2608,depth_meters_2022,0.8764566589599236,26,0.85,0.867899368954881,10,10
2589,31397,depth_meters_2022,0.7614774298422112,23,0.85,0.9792827325667455,11,11
2590,6668,depth_meters_2022,0.3533525380597804,11,0.65,0.7211614217318825,9,9
2591,5619,depth_meters_2022,0.20156353031484076,6,0.49,0.5826800347558627,7,7
2592,27268,depth_meters_2022,0.6614345321903139,20,0.83,0.9132913558460048,11,11
2593,23,depth_meters_2022,0.920219398269751,27,0.85,0.986490274409594,11,11
2594,28621,depth_meters_2022,0.6800044298695981,20,0.83,0.8640948538698389,10,10
2595,31419,depth_meters_2022,0.8391344672060898,25,0.85,0.9124430457124237,11,11
2596,17705,depth_meters_2022,0.9632159991468786,28,0.85,0.9148195830124394,11,11
2597,30744,depth_meters_2022,0.6059549723845981,18,0.81,0.9340105862581115,11,11
2598,25081,depth_meters_2022,0.2779114761344984,9,0.6,0.6365870223475383,8,8
2599,8598,depth_meters_2022,0.985550773500488,29,0.85,0.9629745859964833,11,11
2600,21534,depth_meters_2022,0.14595272398397163,5,0.42,0.48146987110670186,6,6
2601,19618,depth_meters_2022,0.200909875408119,6,0.49,0.479188295827051,6,6
2602,6152,depth_meters_2022,0.7605163767971777,23,0.85,0.8599382745127857,10,10
2603,30411,depth_meters_2022,0.5284938190854799,16,0.775,0.9139888124717513,11,11
2604,25487,depth_meters_2022,0.8565241733955855,25,0.85,0.9231010382095317,11,11
2605,14857,depth_meters_2022,0.9088817832048266,27,0.85,0.7685533701603774,9,9
2606,6835,depth_meters_2022,0.26941956335825623,8,0.58,0.6209556215645292,8,8
